,Time,SL,SH,SPL,SPH,I1L,I1H,I2L,I2H,I3L,I3H,I4L,I4H,I5L,I5H,D1L,D1H,D2L,D2H,D3L,D3H,D4L,D4H,D5L,D5H,E1L,E1H,E2L,E2H,E3L,E3H,E4L,E4H,E5L,E5H,U1L,U1H,U2L,U2H,U3L,U3H,U4L,U4H,U5L,U5H,T1L,T1H,T2L,T2H,T3L,T3H,T4L,T4H,T5L,T5H,NewI,NewA,NewD1,NewD2,NewD3,NewD4,NewD5,Deaths
Q122,2034.5,54801.11453,91421.53917,0,0,59.62091218,326.7839942,0.50857349,2.72598465,0.0586726,0.3088379,0.01004752,0.05254704,0,0,269.602085,1333.234621,15.41165556,71.34225378,2.09715538,9.52394179,2.18263465,7.51922824,51.5397198,160.1948316,839.2532498,3358.50537,123.4745566,455.7930565,19.18540354,69.91044952,24.59948528,71.94743744,532.9408238,1454.623195,827.7994757,2809.444629,169.368342,544.1223831,27.03146912,86.11633665,37.21230464,98.23667955,798.3601699,1991.163941,215.9210312,699.4420139,130.5190154,402.7470726,78.55910032,238.1168538,211.09411,517.3858208,2163.486439,5029.360843,67707.46161,22973.19056,300.6935775,2685.379522,7369.07273,6829.161405,25268.59744,41839.43542
Q123,2034.75,55047.96154,91890.92765,0,0,59.33316446,325.9346107,0.50583857,2.7174432,0.05835837,0.30786516,0.00999363,0.05238019,0,0,268.2704397,1329.329865,15.32571058,71.08126465,2.08573199,9.48942742,2.19152176,7.53733925,51.90316552,161.0117507,834.5522294,3345.378487,122.6873646,453.5861004,19.06719508,69.57986743,24.70275573,72.15859168,536.444856,1462.295399,822.3645503,2795.198543,168.1441613,540.9157264,26.84258824,85.62262336,37.31278147,98.44105314,801.9933573,1999.152613,214.4117774,695.5471265,129.6108957,400.4464181,78.01990862,236.7603387,210.4402973,515.9853678,2158.601484,5020.176333,68098.06661,23117.36948,304.4483972,2708.587368,7428.800579,6880.013496,25405.29851,42053.54752
Q124,2035,55296.23319,92362.96529,0,0,59.05192796,325.1129445,0.50316499,2.70915768,0.05805125,0.30692149,0.00994096,0.05221862,0,0,266.9690059,1325.54488,15.24169949,70.82757207,2.07456368,9.45586766,2.20011847,7.55471462,52.25611434,161.7997632,829.9559172,3332.602011,121.9171778,451.4328969,18.95151719,69.25725122,24.80308059,72.36224455,539.8536044,1469.715732,817.051587,2781.300928,166.9454603,537.7795752,26.6575878,85.13961447,37.40943052,98.63572498,805.5013861,2006.820863,212.9365411,691.7451589,128.7222511,398.1973982,77.49195922,235.4333466,209.7819707,514.571774,2153.588561,5010.64254,68487.56772,23261.33097,308.190578,2731.709197,7488.246097,6930.563433,25541.21258,42266.56295
Q125,2035.25,55545.92899,92837.63512,0,0,58.77707596,324.3185077,0.50055169,2.70112305,0.05775082,0.30600605,0.00988957,0.05206196,0,0,265.6971968,1321.877539,15.15958372,70.58103821,2.06364509,9.4232453,2.20843051,7.57137886,52.59876171,162.5596867,825.4622604,3320.169763,121.1636931,449.3325778,18.83832509,68.94247531,24.90051095,72.55860377,543.1687025,1476.890394,811.8578082,2767.745001,165.7718504,534.7130641,26.47641092,84.66718549,37.50233173,98.82097882,808.8867285,2014.176812,211.4945033,688.0342101,127.8526702,395.999125,76.97502008,234.1353901,209.1194761,513.146144,2148.453524,5000.776391,68875.99883,23405.08583,311.9204803,2754.747368,7547.41636,6980.818435,25676.35832,42478.5025
Q126,2035.5,55797.04854,93314.92092,0,0,58.50848485,323.5508234,0.49799723,2.69333482,0.05745735,0.30511868,0.00983917,0.05191012,0,0,264.4544398,1318.32576,15.07932368,70.34152813,2.05297081,9.39154248,2.21646369,7.58735649,52.93130187,163.2923209,821.0692551,3308.075676,120.4266089,447.2842759,18.72757387,68.63541439,24.99509818,72.74787249,546.3917724,1483.825475,806.7805309,2754.524163,164.622937,531.7152918,26.29899881,84.20520617,37.5915637,98.99709171,812.151834,2021.228447,210.0848747,684.4124357,127.0017512,393.8507212,76.46886477,232.8659858,208.4531509,511.709546,2143.202081,4990.594351,69263.3932,23548.64469,315.6384576,2777.704198,7606.318307,7030.785566,25810.75398,42689.38666
Q127,2035.75,56049.59151,93794.80724,0,0,58.24603378,322.8094254,0.49550049,2.68578867,0.05717036,0.3042586,0.00979006,0.05176287,0,0,263.2401744,1314.887507,15.00088238,70.10890921,2.0425365,9.36074213,2.22422374,7.60267025,53.25392752,163.9984478,816.7749454,3296.313798,119.7056261,445.2871256,18.61922001,68.33594253,25.08689294,72.93024989,549.5244272,1490.526951,801.8171605,2741.631983,163.4983188,528.7853273,26.1252921,83.75354094,37.6772033,99.1643343,815.2991274,2027.983619,208.7068945,680.8780453,126.1691023,391.7513218,75.97327202,231.6246574,207.7833234,510.2630161,2137.839793,4980.112426,69649.78353,23692.01794,319.344857,2800.581955,7664.958745,7080.471741,25944.41746,42899.23558
Q128,2036,56303.55767,94277.27934,0,0,57.98960514,322.093859,0.49305996,2.67847953,0.05689015,0.30342556,0.00974187,0.0516205,0,0,262.0538549,1311.560789,14.92422267,69.88305297,2.03233664,9.33082775,2.23171655,7.61734329,53.56683018,164.6788312,812.5774212,3284.87829,119.0004484,443.3402658,18.51321926,68.0439343,25.17594581,73.1059303,552.5682684,1497.000687,796.9651895,2729.062198,162.3975901,525.9222167,25.95522994,83.31205032,37.75932694,99.32297013,818.3310079,2034.450043,207.3598292,677.4292993,125.3543418,389.7000747,75.48802586,230.410933,207.1103132,508.8075567,2132.372083,4969.34618,70035.20191,23835.21581,323.0400186,2823.382866,7723.344352,7129.883728,26077.36627,43108.06907
Q129,2036.25,56558.94683,94762.32321,0,0,57.73908444,321.4036792,0.49067522,2.67140338,0.05661596,0.30261874,0.00969508,0.05148271,0,0,260.8949469,1308.343656,14.8493086,69.66383262,2.02236707,9.30178256,2.23894767,7.63139831,53.87020007,165.3342174,808.4748183,3273.763423,118.3107822,441.4428409,18.40952812,67.75926516,25.26230677,73.27510448,555.5248864,1503.252439,792.22219,2716.808703,161.3203441,523.1249878,25.78875139,82.88059135,37.83800955,99.47325726,821.2498486,2040.635295,206.0429712,674.0645081,124.5570973,387.6961407,75.01291522,229.2243479,206.4344319,507.3441394,2126.804236,4958.310737,70419.6799,23978.24835,326.7242766,2846.109118,7781.481677,7179.028155,26209.61757,43315.90666
Q130,2036.5,56815.75891,95249.92552,0,0,57.49435932,320.7384518,0.48834468,2.6645561,0.056348,0.30183799,0.00964937,0.0513492,0,0,259.7629302,1305.234204,14.77610531,69.45112434,2.01262294,9.27359099,2.245923,7.64485625,54.16422567,165.9653363,804.4653154,3262.963582,117.6363393,439.5940028,18.30810421,67.48181161,25.34602583,73.43795905,558.395859,1509.287857,787.5858116,2704.865544,160.2661727,520.3926548,25.62579522,82.45901831,37.91332529,99.61544752,824.0579959,2046.546813,204.7556367,670.7820274,123.7770056,385.7386944,74.54773517,228.0644446,205.755983,505.8737042,2121.141399,4947.020798,70803.24849,24121.12542,330.3979587,2868.762853,7839.377146,7227.911513,26341.18817,43522.76753
Q131,2036.75,57073.99391,95740.07362,0,0,57.25532095,320.0977533,0.48606724,2.65793305,0.05608635,0.30108261,0.00960429,0.05122036,0,0,258.6572964,1302.23057,14.70457827,69.24480753,2.0030997,9.24623736,2.25264782,7.65773905,54.44909408,166.572901,800.5471347,3252.47326,116.9768335,437.7929113,18.20890485,67.21145089,25.42715235,73.59467629,561.1827523,1515.112481,783.0537775,2693.226914,159.2346687,517.7242233,25.46630055,82.04718429,37.98534707,99.74978744,826.7577687,2052.191901,203.4971654,667.5802578,123.0137137,383.8269236,74.09228451,226.9307709,205.0752618,504.3971618,2115.388589,4935.490643,71185.93814,24263.8567,334.0613866,2891.346174,7897.037062,7276.54016,26472.09452,43728.6706
Q132,2037,57333.65189,96232.75555,0,0,57.02186296,319.4811685,0.48384177,2.65153068,0.05583052,0.30035234,0.00956071,0.05109574,0,0,257.5775496,1299.330936,14.63469389,69.04476424,1.99379312,9.21970607,2.25912792,7.67006719,54.72499096,167.1576082,796.7185393,3242.287059,116.3319836,436.0387356,18.11188869,66.94806131,25.5057351,73.74543533,563.8871195,1520.731746,778.6238808,2681.887148,158.2254261,515.1186921,25.31020573,81.644941,38.05414717,99.87651784,829.3514583,2057.577725,202.2669184,664.4576422,122.2668771,381.9600304,73.64636857,225.8228833,204.3925564,502.9153934,2109.550692,4923.734143,71567.77878,24406.45171,337.7148763,2913.861146,7954.467609,7324.920321,26602.35279,43933.63447
Q133,2037.25,57594.73301,96727.95996,0,0,56.79388167,318.8882938,0.4816678,2.64534465,0.05558067,0.29964676,0.00951791,0.05097551,0,0,256.5232057,1296.533523,14.56642007,68.85087899,1.98469886,9.19398244,2.26536896,7.68186094,54.99210025,167.7201385,792.9778336,3232.399689,115.7015132,434.3306552,18.01701461,66.69152313,25.58182358,73.89041136,566.5105005,1526.150983,774.2939814,2670.840714,157.2380419,512.5750584,25.15745043,81.25213914,38.11979687,99.99587345,831.8413285,2062.711316,201.0642784,661.4126647,121.5361601,380.1372302,73.20979645,224.740345,203.7081474,501.4292524,2103.632469,4911.764774,71948.79983,24548.9198,341.3587377,2936.309795,8011.674855,7373.058098,26731.97877,44137.67748
Q134,2037.5,57857.23752,97225.67617,0,0,56.57127567,318.3187338,0.47954359,2.63937134,0.05533658,0.298965,0.00947635,0.05085937,0,0,255.4937923,1293.836593,14.4997245,68.66303903,1.9758126,9.16905177,2.27137645,7.69313968,55.25060385,168.2611573,789.3233603,3222.805965,115.0851502,432.6678606,17.92424197,66.4417183,25.65546577,74.0297757,569.054422,1531.375422,770.062003,2660.082214,156.2721159,510.0923188,25.00797395,80.86862912,38.18236595,100.1080848,834.2296137,2067.599569,199.8886475,658.4438469,120.8212363,378.3577532,72.78238275,223.6827254,203.0223075,499.9395649,2097.638554,4899.595616,72329.03023,24691.27016,344.9932753,2958.69411,8068.664754,7420.959468,26860.98799,44340.81766
Q135,2037.75,58121.16573,97725.8941,0,0,56.35394642,317.7721023,0.47746901,2.633607,0.05509796,0.29830718,0.00943536,0.05074727,0,0,254.4888485,1291.238448,14.43457678,68.48113451,1.96713057,9.14489959,2.27715569,7.70392311,55.50068239,168.7813147,785.753502,3213.50081,114.4826268,431.0495539,17.8335315,66.19852954,25.72670985,74.16369616,571.5203974,1536.410187,765.9259302,2649.606374,155.3272521,507.6694731,24.86171677,80.49426182,38.24192417,100.2133768,836.5185204,2072.249247,198.7394464,655.5497491,120.1217874,376.6208422,72.36394654,222.6496025,202.335303,498.4471293,2091.573463,4887.239372,72708.4984,24833.51183,348.6187881,2981.016041,8125.443147,7468.630289,26989.39565,44543.07278
Q136,2038,58386.51806,98228.60427,0,0,56.14179759,317.2480229,0.4754423,2.62804765,0.05486522,0.29767241,0.00939572,0.05063943,0,0,253.507925,1288.737429,14.37094585,68.30505811,1.95864857,9.12151242,2.28271215,7.71422958,55.74251452,169.2812461,782.2666782,3204.479248,113.8936801,429.4749489,17.74484449,65.96184188,25.7956036,74.29233763,573.9099258,1541.260308,761.883806,2639.408045,154.4030593,505.3055252,24.71861927,80.12888812,38.2985393,100.3119693,838.7102274,2076.666982,197.6161144,652.728967,119.4375031,374.9257549,71.95431196,221.6405611,201.6473921,496.9527188,2085.441591,4874.708369,73087.23231,24975.65369,352.2355697,3003.277506,8182.015766,7516.076302,27117.21666,44744.46034
